order_id,customer_id,order_date,channel,payment_method,region,items_ordered,primary_category,gross_revenue,discount_pct,discount_amount,shipping_cost,product_cost,platform_fee,transaction_fee,returned,refund_amount,net_revenue,total_costs,profit
ORD-000165,C-0321,2024-10-14,Social Commerce,Credit Card,Southeast,1,Books,91.83,20,18.37,29.7,27.54,5.88,2.43,No,0,73.46,65.55,7.91
ORD-000166,C-0270,2025-10-19,Website,Credit Card,Northeast,1,Clothing,13.66,10,1.37,10.62,4.69,0,0.66,No,0,12.29,15.97,-3.68
ORD-000167,C-0708,2024-09-27,Mobile App,Buy Now Pay Later,Midwest,2,Home & Kitchen,330.03,10,33.0,22.16,113.12,0,8.91,No,0,297.03,144.19,152.84
ORD-000168,C-0551,2025-02-12,Social Commerce,Buy Now Pay Later,Northeast,1,Home & Kitchen,52.9,5,2.65,9.26,18.47,4.02,1.76,No,0,50.25,33.51,16.74
ORD-000169,C-0705,2025-05-05,Website,PayPal,Midwest,2,Clothing,73.88,10,7.39,15.8,27.22,0,2.23,No,0,66.49,45.25,21.24
ORD-000170,C-0104,2025-03-22,Marketplace,PayPal,West Coast,1,Beauty,106.23,0,0.0,36.42,56.67,15.93,3.38,No,0,106.23,112.4,-6.17
ORD-000171,C-0283,2025-03-06,Marketplace,Credit Card,Northeast,1,Home & Kitchen,494.55,0,0.0,14.1,149.64,74.18,14.64,No,0,494.55,252.56,241.99
ORD-000172,C-0028,2024-04-01,Mobile App,Debit Card,Southwest,2,Food & Beverage,91.9,10,9.19,15.64,34.78,0,2.7,No,0,82.71,53.12,29.59
ORD-000173,C-0054,2025-01-04,Mobile App,Buy Now Pay Later,Midwest,1,Home & Kitchen,78.75,0,0.0,21.54,32.34,0,2.58,No,0,78.75,56.46,22.29
ORD-000174,C-0651,2024-08-31,Website,PayPal,Southwest,2,Sports,62.13,20,12.43,19.4,19.32,0,1.74,No,0,49.7,40.46,9.24
ORD-000175,C-0074,2025-08-03,Website,Credit Card,Southeast,1,Toys,63.63,10,6.36,8.38,31.76,0,1.96,Yes,57.27,0.0,42.1,-42.1
ORD-000176,C-0320,2025-03-28,Mobile App,PayPal,Southwest,2,Electronics,96.55,5,4.83,25.16,45.43,0,2.96,Yes,91.72,0.0,73.55,-73.55
ORD-000177,C-0555,2024-06-01,Website,PayPal,West Coast,3,Clothing,176.01,10,17.6,38.5,63.58,0,4.89,No,0,158.41,106.97,51.44
ORD-000178,C-0261,2025-01-06,Marketplace,Credit Card,Northeast,1,Electronics,192.38,20,38.48,10.06,72.59,23.09,4.76,Yes,153.9,0.0,110.5,-110.5
ORD-000179,C-0334,2025-01-25,Website,Credit Card,West Coast,1,Sports,47.4,10,4.74,11.98,32.39,0,1.54,No,0,42.66,45.91,-3.25
ORD-000180,C-0690,2025-08-21,Mobile App,Credit Card,Southeast,2,Toys,247.82,10,24.78,43.34,112.68,0,6.77,No,0,223.04,162.79,60.25
ORD-000181,C-0150,2025-12-11,Mobile App,Buy Now Pay Later,West Coast,1,Beauty,39.11,0,0.0,9.82,15.9,0,1.43,No,0,39.11,27.15,11.96
ORD-000182,C-0650,2024-10-23,Website,Buy Now Pay Later,Midwest,4,Food & Beverage,426.79,0,0.0,40.68,147.14,0,12.68,No,0,426.79,200.5,226.29
ORD-000183,C-0540,2025-08-10,Website,Debit Card,Southeast,2,Sports,20.65,10,2.06,22.04,8.5,0,0.84,Yes,18.59,0.0,31.38,-31.38
ORD-000184,C-0164,2025-02-09,Website,PayPal,West Coast,1,Toys,40.89,10,4.09,7.18,11.78,0,1.37,No,0,36.8,20.33,16.47
ORD-000185,C-0602,2025-04-09,Social Commerce,Debit Card,West Coast,3,Beauty,206.44,0,0.0,34.5,68.8,16.52,6.29,No,0,206.44,126.11,80.33
ORD-000186,C-0177,2025-06-30,Mobile App,PayPal,Southeast,1,Books,61.22,10,6.12,19.8,18.36,0,1.9,No,0,55.1,40.06,15.04
ORD-000187,C-0185,2025-09-18,Marketplace,Credit Card,Midwest,3,Sports,161.63,15,24.24,42.48,74.92,20.61,4.28,Yes,137.39,0.0,142.29,-142.29
ORD-000188,C-0441,2024-10-22,Website,Credit Card,Northeast,1,Food & Beverage,41.34,10,4.13,11.18,21.84,0,1.38,No,0,37.21,34.4,2.81
ORD-000189,C-0339,2025-08-10,Mobile App,Credit Card,Northeast,2,Electronics,227.32,15,34.1,18.2,92.03,0,5.9,No,0,193.22,116.13,77.09
ORD-000190,C-0254,2025-02-27,Mobile App,Buy Now Pay Later,Southwest,3,Books,54.72,0,0.0,20.42,20.09,0,1.89,No,0,54.72,42.4,12.32
ORD-000191,C-0673,2024-05-21,Marketplace,Credit Card,Northeast,3,Sports,284.23,0,0.0,64.76,124.51,42.63,8.54,No,0,284.23,240.44,43.79
ORD-000192,C-0619,2025-09-11,Website,PayPal,Midwest,3,Books,187.36,10,18.74,27.46,58.43,0,5.19,No,0,168.62,91.08,77.54
ORD-000193,C-0482,2025-08-11,Marketplace,Credit Card,Southeast,2,Clothing,171.09,0,0.0,21.08,53.77,25.66,5.26,No,0,171.09,105.77,65.32
ORD-000194,C-0406,2024-07-17,Mobile App,Credit Card,Midwest,1,Sports,62.94,10,6.29,6.62,26.48,0,1.94,No,0,56.65,35.04,21.61
ORD-000195,C-0136,2025-12-12,Website,PayPal,West Coast,1,Clothing,50.16,10,5.02,15.1,23.95,0,1.61,No,0,45.14,40.66,4.48
ORD-000196,C-0674,2025-07-14,Website,Buy Now Pay Later,Midwest,2,Food & Beverage,190.43,10,19.04,27.72,69.2,0,5.27,No,0,171.39,102.19,69.2
ORD-000197,C-0314,2025-05-23,Marketplace,Credit Card,Northeast,3,Sports,191.13,20,38.23,27.86,80.55,22.93,4.73,No,0,152.9,136.07,16.83
ORD-000198,C-0404,2024-09-19,Website,Credit Card,Southwest,1,Food & Beverage,127.92,10,12.79,22.84,74.56,0,3.64,No,0,115.13,101.04,14.09
ORD-000199,C-0308,2024-11-13,Website,Credit Card,Southeast,2,Sports,89.15,0,0.0,25.0,31.24,0,2.89,No,0,89.15,59.13,30.02
ORD-000200,C-0311,2025-06-22,Marketplace,Credit Card,Southeast,1,Electronics,24.31,15,3.65,5.74,7.13,3.1,0.9,No,0,20.66,16.87,3.79
ORD-000201,C-0234,2025-03-04,Mobile App,Debit Card,West Coast,3,Toys,435.11,10,43.51,63.72,197.13,0,11.66,No,0,391.6,272.51,119.09
ORD-000202,C-0239,2024-10-25,Mobile App,Debit Card,Midwest,1,Home & Kitchen,29.4,20,5.88,6.22,11.41,0,0.98,No,0,23.52,18.61,4.91
ORD-000203,C-0118,2024-10-14,Mobile App,Buy Now Pay Later,Southeast,2,Toys,161.57,0,0.0,9.0,50.8,0,4.99,No,0,161.57,64.79,96.78
ORD-000204,C-0334,2025-04-29,Website,Credit Card,Southwest,1,Sports,38.52,15,5.78,10.52,14.66,0,1.25,Yes,32.74,0.0,26.43,-26.43
ORD-000205,C-0695,2025-08-30,Website,Credit Card,Northeast,1,Sports,109.47,20,21.89,37.14,45.6,0,2.84,No,0,87.58,85.58,2.0
ORD-000206,C-0111,2025-05-13,Website,PayPal,Southeast,3,Beauty,279.11,0,0.0,33.12,94.32,0,8.39,No,0,279.11,135.83,143.28
ORD-000207,C-0330,2025-09-07,Mobile App,PayPal,Southwest,3,Toys,295.77,10,29.58,61.1,122.06,0,8.02,No,0,266.19,191.18,75.01
ORD-000208,C-0073,2024-10-15,Mobile App,PayPal,Southwest,2,Food & Beverage,191.14,20,38.23,19.68,59.97,0,4.73,No,0,152.91,84.38,68.53
ORD-000209,C-0066,2024-04-21,Website,Credit Card,Northeast,2,Clothing,158.58,15,23.79,26.66,62.39,0,4.21,No,0,134.79,93.26,41.53
ORD-000210,C-0037,2025-11-09,Mobile App,Credit Card,Midwest,1,Beauty,61.44,10,6.14,12.06,19.8,0,1.9,No,0,55.3,33.76,21.54
ORD-000211,C-0007,2025-08-05,Mobile App,Debit Card,Midwest,1,Sports,69.38,0,0.0,14.3,27.03,0,2.31,No,0,69.38,43.64,25.74
ORD-000212,C-0244,2025-04-02,Mobile App,Credit Card,Northeast,3,Toys,204.86,0,0.0,46.62,76.01,0,6.24,No,0,204.86,128.87,75.99
ORD-000213,C-0125,2024-11-15,Website,Debit Card,Southeast,3,Sports,109.0,25,27.25,43.44,54.64,0,2.67,No,0,81.75,100.75,-19.0
ORD-000214,C-0572,2025-12-29,Marketplace,Gift Card,Southeast,3,Clothing,183.24,25,45.81,47.44,67.04,20.61,4.29,No,0,137.43,139.38,-1.95
ORD-000215,C-0679,2025-05-14,Website,PayPal,Midwest,3,Home & Kitchen,60.69,10,6.07,23.54,28.36,0,1.88,No,0,54.62,53.78,0.84
ORD-000216,C-0260,2024-05-16,Website,Credit Card,Northeast,1,Electronics,577.14,0,0.0,30.18,217.77,0,17.04,No,0,577.14,264.99,312.15
ORD-000217,C-0292,2024-08-27,Marketplace,Gift Card,Southeast,1,Toys,40.89,0,0.0,7.18,11.78,6.13,1.49,No,0,40.89,26.58,14.31
ORD-000218,C-0389,2025-01-29,Website,Debit Card,Southeast,1,Electronics,222.97,0,0.0,12.94,67.05,0,6.77,No,0,222.97,86.76,136.21
ORD-000219,C-0618,2025-08-01,Website,Debit Card,Southeast,1,Beauty,8.3,10,0.83,13.18,3.65,0,0.52,No,0,7.47,17.35,-9.88
ORD-000220,C-0513,2024-09-26,Website,Debit Card,West Coast,3,Books,40.29,0,0.0,28.88,19.7,0,1.47,No,0,40.29,50.05,-9.76
ORD-000221,C-0224,2025-11-29,Marketplace,PayPal,Midwest,1,Books,31.86,0,0.0,27.54,16.14,4.78,1.22,No,0,31.86,49.68,-17.82
ORD-000222,C-0072,2025-05-29,Website,Credit Card,Midwest,3,Clothing,366.09,10,36.61,71.64,137.02,0,9.85,No,0,329.48,218.51,110.97
ORD-000223,C-0707,2024-08-11,Website,Buy Now Pay Later,Midwest,1,Food & Beverage,105.38,5,5.27,11.64,46.28,0,3.2,No,0,100.11,61.12,38.99
ORD-000224,C-0026,2025-07-28,Website,PayPal,Southeast,2,Toys,232.21,5,11.61,21.38,99.09,0,6.7,No,0,220.6,127.17,93.43
ORD-000225,C-0794,2025-02-21,Website,PayPal,Northeast,1,Clothing,62.7,0,0.0,7.5,20.79,0,2.12,No,0,62.7,30.41,32.29
ORD-000226,C-0764,2025-03-07,Marketplace,PayPal,Southeast,1,Electronics,365.2,0,0.0,17.56,121.88,54.78,10.89,No,0,365.2,205.11,160.09
ORD-000227,C-0086,2025-01-22,Website,Credit Card,West Coast,2,Beauty,135.38,5,6.77,27.3,56.24,0,4.03,No,0,128.61,87.57,41.04
ORD-000228,C-0467,2025-08-01,Website,Credit Card,West Coast,2,Sports,152.95,20,30.59,49.04,60.53,0,3.85,No,0,122.36,113.42,8.94
ORD-000229,C-0454,2024-09-18,Website,PayPal,Midwest,1,Clothing,40.98,0,0.0,31.86,14.07,0,1.49,No,0,40.98,47.42,-6.44
ORD-000230,C-0303,2025-04-28,Mobile App,PayPal,Northeast,5,Books,188.78,10,18.88,56.92,78.51,0,5.23,No,0,169.9,140.66,29.24
ORD-000231,C-0292,2024-12-22,Social Commerce,Credit Card,Northeast,2,Beauty,77.49,25,19.37,25.72,30.85,4.65,1.99,No,0,58.12,63.21,-5.09
ORD-000232,C-0147,2025-03-04,Website,PayPal,Southwest,1,Toys,10.05,10,1.0,9.18,6.91,0,0.56,No,0,9.05,16.65,-7.6
ORD-000233,C-0506,2025-07-22,Website,Credit Card,Midwest,1,Books,18.27,0,0.0,9.26,11.45,0,0.83,No,0,18.27,21.54,-3.27
ORD-000234,C-0558,2025-06-19,Marketplace,Gift Card,West Coast,3,Sports,305.85,15,45.88,38.56,98.55,39.0,7.84,No,0,259.97,183.95,76.02
ORD-000235,C-0553,2025-10-25,Website,Buy Now Pay Later,West Coast,5,Electronics,235.3,25,58.83,58.7,99.37,0,5.42,No,0,176.47,163.49,12.98
ORD-000236,C-0192,2025-03-06,Website,PayPal,Southeast,1,Sports,62.94,15,9.44,6.62,26.48,0,1.85,No,0,53.5,34.95,18.55
ORD-000237,C-0787,2025-07-03,Website,Credit Card,Southeast,2,Books,54.76,10,5.48,21.64,26.65,0,1.73,No,0,49.28,50.02,-0.74
ORD-000238,C-0150,2024-09-10,Mobile App,Buy Now Pay Later,West Coast,3,Clothing,100.51,0,0.0,21.7,55.48,0,3.21,No,0,100.51,80.39,20.12
ORD-000239,C-0002,2024-09-27,Marketplace,Credit Card,Southwest,2,Sports,126.25,25,31.56,19.08,40.61,14.2,3.05,No,0,94.69,76.94,17.75
ORD-000240,C-0400,2024-10-12,Mobile App,Credit Card,Midwest,1,Toys,84.04,0,0.0,4.22,25.97,0,2.74,No,0,84.04,32.93,51.11
ORD-000241,C-0629,2025-04-05,Website,Credit Card,Midwest,2,Toys,93.21,10,9.32,25.24,49.1,0,2.73,No,0,83.89,77.07,6.82
ORD-000242,C-0300,2025-06-18,Marketplace,Debit Card,Northeast,3,Home & Kitchen,184.37,20,36.87,24.66,75.46,22.12,4.58,No,0,147.5,126.82,20.68
ORD-000243,C-0597,2024-09-07,Website,PayPal,Northeast,2,Beauty,25.1,10,2.51,17.32,11.9,0,0.96,No,0,22.59,30.18,-7.59
ORD-000244,C-0022,2024-09-16,Mobile App,Gift Card,Midwest,1,Electronics,68.98,0,0.0,14.54,25.39,0,2.3,No,0,68.98,42.23,26.75
ORD-000245,C-0251,2025-11-25,Website,Buy Now Pay Later,Southwest,1,Food & Beverage,331.08,10,33.11,15.3,113.55,0,8.94,No,0,297.97,137.79,160.18
ORD-000246,C-0800,2025-05-24,Website,Credit Card,Midwest,3,Sports,115.07,0,0.0,48.16,57.3,0,3.64,No,0,115.07,109.1,5.97
ORD-000247,C-0178,2025-06-30,Website,Debit Card,Southwest,2,Clothing,97.72,10,9.77,27.8,31.0,0,2.85,No,0,87.95,61.65,26.3
ORD-000248,C-0183,2024-10-11,Marketplace,Gift Card,Northeast,2,Electronics,80.66,0,0.0,25.7,34.25,12.1,2.64,No,0,80.66,74.69,5.97
ORD-000249,C-0541,2024-09-19,Mobile App,Credit Card,Northeast,1,Beauty,36.6,0,0.0,10.62,14.64,0,1.36,No,0,36.6,26.62,9.98
ORD-000250,C-0799,2024-08-14,Website,Credit Card,Southeast,3,Electronics,223.53,5,11.18,61.74,103.72,0,6.46,No,0,212.35,171.92,40.43
ORD-000251,C-0257,2025-02-07,Website,PayPal,West Coast,1,Food & Beverage,106.92,0,0.0,39.54,31.32,0,3.4,No,0,106.92,74.26,32.66
ORD-000252,C-0419,2024-07-11,Website,Debit Card,Southeast,4,Books,248.2,0,0.0,61.26,105.38,0,7.5,No,0,248.2,174.14,74.06
ORD-000253,C-0433,2025-07-01,Mobile App,Credit Card,Southwest,2,Toys,216.14,0,0.0,33.94,72.85,0,6.57,No,0,216.14,113.36,102.78
ORD-000254,C-0240,2025-10-26,Website,PayPal,Southeast,2,Books,211.04,10,21.1,43.36,85.37,0,5.81,No,0,189.94,134.54,55.4
ORD-000255,C-0137,2025-11-05,Mobile App,PayPal,Southwest,1,Clothing,40.89,5,2.04,15.1,16.21,0,1.43,No,0,38.85,32.74,6.11
ORD-000256,C-0388,2025-07-25,Website,Credit Card,West Coast,1,Toys,72.56,10,7.26,8.7,35.81,0,2.19,No,0,65.3,46.7,18.6
ORD-000257,C-0332,2025-05-29,Website,PayPal,Northeast,1,Toys,272.49,5,13.62,46.26,80.04,0,7.81,No,0,258.87,134.11,124.76
ORD-000258,C-0565,2025-10-30,Website,Credit Card,Southwest,4,Sports,404.63,0,0.0,43.56,159.63,0,12.03,No,0,404.63,215.22,189.41
ORD-000259,C-0115,2025-03-05,Website,Credit Card,Southeast,3,Electronics,135.87,20,27.17,34.02,52.84,0,3.45,No,0,108.7,90.31,18.39
ORD-000260,C-0156,2025-09-22,Mobile App,Credit Card,Southeast,1,Sports,36.01,0,0.0,9.66,11.64,0,1.34,No,0,36.01,22.64,13.37
ORD-000261,C-0204,2025-08-31,Mobile App,Debit Card,Southeast,1,Clothing,62.28,0,0.0,10.54,23.32,0,2.11,No,0,62.28,35.97,26.31
ORD-000262,C-0246,2025-03-04,Website,Credit Card,Midwest,1,Clothing,13.66,0,0.0,10.62,4.69,0,0.7,No,0,13.66,16.01,-2.35
ORD-000263,C-0215,2025-03-10,Website,Credit Card,Northeast,1,Beauty,37.66,5,1.88,19.8,22.08,0,1.34,No,0,35.78,43.22,-7.44
ORD-000264,C-0313,2025-09-15,Website,Credit Card,Midwest,1,Sports,62.32,0,0.0,13.18,34.79,0,2.11,No,0,62.32,50.08,12.24
ORD-000265,C-0695,2025-08-31,Website,Debit Card,West Coast,2,Electronics,52.19,0,0.0,20.92,29.66,0,1.81,No,0,52.19,52.39,-0.2
ORD-000266,C-0289,2025-08-12,Website,Credit Card,Northeast,3,Home & Kitchen,176.91,25,44.23,54.56,59.99,0,4.15,Yes,132.68,0.0,118.7,-118.7
ORD-000267,C-0203,2025-03-19,Mobile App,PayPal,Northeast,3,Clothing,263.28,0,0.0,27.12,111.79,0,7.94,No,0,263.28,146.85,116.43
ORD-000268,C-0661,2024-08-23,Marketplace,Credit Card,Northeast,2,Home & Kitchen,238.27,10,23.83,37.6,89.9,32.17,6.52,No,0,214.44,166.19,48.25
ORD-000269,C-0294,2025-09-29,Marketplace,Debit Card,West Coast,4,Beauty,444.78,10,44.48,65.6,198.38,60.05,11.91,No,0,400.3,335.94,64.36
ORD-000270,C-0220,2025-03-24,Website,Debit Card,Southwest,1,Electronics,135.82,0,0.0,5.82,43.05,0,4.24,Yes,135.82,0.0,53.11,-53.11
ORD-000271,C-0638,2025-04-22,Marketplace,Credit Card,West Coast,2,Electronics,227.41,0,0.0,20.04,84.13,34.11,6.89,No,0,227.41,145.17,82.24
ORD-000272,C-0771,2025-07-29,Website,Credit Card,Southwest,5,Food & Beverage,380.79,10,38.08,43.02,134.94,0,10.24,No,0,342.71,188.2,154.51
ORD-000273,C-0514,2025-09-28,Website,Gift Card,Southeast,1,Beauty,35.41,10,3.54,12.14,18.89,0,1.22,No,0,31.87,32.25,-0.38
ORD-000274,C-0749,2025-05-16,Social Commerce,Credit Card,Midwest,2,Books,66.0,0,0.0,21.48,31.98,5.28,2.21,No,0,66.0,60.95,5.05
ORD-000275,C-0663,2025-06-02,Mobile App,Credit Card,West Coast,4,Books,301.87,0,0.0,72.52,122.66,0,9.05,No,0,301.87,204.23,97.64
ORD-000276,C-0359,2025-07-31,Mobile App,Credit Card,Midwest,2,Sports,129.9,15,19.48,15.8,44.45,0,3.5,Yes,110.42,0.0,63.75,-63.75
ORD-000277,C-0217,2025-09-12,Marketplace,Credit Card,Midwest,1,Sports,48.46,0,0.0,13.4,25.94,7.27,1.71,No,0,48.46,48.32,0.14
ORD-000278,C-0109,2025-01-07,Website,Credit Card,Southeast,1,Books,52.77,0,0.0,44.34,18.93,0,1.83,No,0,52.77,65.1,-12.33
ORD-000279,C-0574,2024-10-20,Website,PayPal,Northeast,1,Books,26.5,15,3.98,5.5,8.06,0,0.95,No,0,22.52,14.51,8.01
ORD-000280,C-0077,2024-12-13,Marketplace,Debit Card,Northeast,3,Home & Kitchen,109.44,5,5.47,44.08,40.44,15.6,3.32,No,0,103.97,103.44,0.53
ORD-000281,C-0213,2025-07-31,Mobile App,Credit Card,Midwest,2,Sports,72.76,0,0.0,17.62,29.88,0,2.41,Yes,72.76,-0.0,49.91,-49.91
ORD-000282,C-0305,2025-05-21,Mobile App,Credit Card,Northeast,2,Toys,116.3,10,11.63,8.28,45.44,0,3.34,No,0,104.67,57.06,47.61
ORD-000283,C-0443,2025-06-11,Social Commerce,Credit Card,Southeast,1,Home & Kitchen,36.86,5,1.84,5.5,19.67,2.8,1.32,No,0,35.02,29.29,5.73
ORD-000284,C-0041,2024-05-20,Social Commerce,Credit Card,Southwest,5,Electronics,876.75,10,87.67,79.14,288.27,63.13,23.18,No,0,789.08,453.72,335.36
ORD-000285,C-0440,2025-03-18,Social Commerce,Credit Card,Northeast,3,Beauty,68.22,0,0.0,30.1,34.82,5.46,2.28,No,0,68.22,72.66,-4.44
ORD-000286,C-0290,2025-06-05,Mobile App,Gift Card,Southwest,1,Electronics,91.57,0,0.0,15.5,26.92,0,2.96,No,0,91.57,45.38,46.19
ORD-000287,C-0258,2025-05-05,Mobile App,Gift Card,Midwest,4,Food & Beverage,121.12,5,6.06,49.42,59.64,0,3.64,No,0,115.06,112.7,2.36
ORD-000288,C-0190,2025-03-06,Social Commerce,Debit Card,West Coast,2,Electronics,145.65,0,0.0,46.44,54.27,11.65,4.52,No,0,145.65,116.88,28.77
ORD-000289,C-0624,2025-04-20,Website,PayPal,Southeast,1,Clothing,147.02,10,14.7,21.08,50.04,0,4.14,No,0,132.32,75.26,57.06
ORD-000290,C-0433,2025-07-11,Social Commerce,Debit Card,West Coast,1,Electronics,24.38,25,6.09,13.9,16.19,1.46,0.83,Yes,18.29,0.0,32.38,-32.38
ORD-000291,C-0533,2025-07-10,Marketplace,Debit Card,Southeast,1,Sports,36.01,25,9.0,9.66,11.64,4.05,1.08,No,0,27.01,26.43,0.58
ORD-000292,C-0308,2025-11-05,Mobile App,Credit Card,Southeast,2,Beauty,63.92,20,12.78,31.86,24.02,0,1.78,No,0,51.14,57.66,-6.52
ORD-000293,C-0213,2025-08-26,Mobile App,Gift Card,Midwest,2,Beauty,76.59,15,11.49,17.88,32.04,0,2.19,No,0,65.1,52.11,12.99
ORD-000294,C-0572,2024-11-20,Website,Credit Card,Northeast,1,Clothing,63.51,15,9.53,7.9,31.27,0,1.87,No,0,53.98,41.04,12.94
ORD-000295,C-0614,2025-02-18,Website,Credit Card,Northeast,1,Electronics,20.67,20,4.13,4.3,5.96,0,0.78,No,0,16.54,11.04,5.5
ORD-000296,C-0439,2024-06-28,Mobile App,PayPal,Midwest,3,Food & Beverage,364.34,15,54.65,50.36,129.55,0,9.28,Yes,309.69,0.0,189.19,-189.19
ORD-000297,C-0164,2025-05-09,Mobile App,Debit Card,Northeast,1,Electronics,645.48,0,0.0,31.38,188.16,0,19.02,No,0,645.48,238.56,406.92
ORD-000298,C-0668,2024-11-09,Mobile App,Credit Card,Southeast,1,Food & Beverage,86.62,0,0.0,7.58,37.79,0,2.81,No,0,86.62,48.18,38.44
ORD-000299,C-0494,2024-05-24,Mobile App,Gift Card,Midwest,1,Electronics,215.16,0,0.0,10.46,62.72,0,6.54,No,0,215.16,79.72,135.44
ORD-000300,C-0678,2024-12-23,Social Commerce,PayPal,Southeast,1,Sports,14.58,0,0.0,9.1,4.36,1.17,0.72,No,0,14.58,15.35,-0.77
ORD-000301,C-0548,2025-04-06,Marketplace,PayPal,Northeast,1,Clothing,86.75,0,0.0,12.94,26.86,13.01,2.82,No,0,86.75,55.63,31.12
ORD-000302,C-0224,2025-06-19,Mobile App,Credit Card,Midwest,3,Toys,238.51,15,35.78,45.9,109.21,0,6.18,No,0,202.73,161.29,41.44
ORD-000303,C-0387,2025-01-16,Website,Debit Card,Midwest,2,Food & Beverage,346.22,0,0.0,15.22,115.07,0,10.34,No,0,346.22,140.63,205.59
ORD-000304,C-0133,2025-11-30,Social Commerce,Buy Now Pay Later,Southeast,3,Electronics,164.9,0,0.0,48.94,69.23,13.19,5.08,No,0,164.9,136.44,28.46
ORD-000305,C-0405,2024-08-31,Mobile App,Credit Card,Northeast,1,Toys,82.29,0,0.0,13.02,37.65,0,2.69,No,0,82.29,53.36,28.93
ORD-000306,C-0463,2024-07-30,Marketplace,Credit Card,Midwest,1,Sports,45.69,0,0.0,11.58,28.21,6.85,1.63,No,0,45.69,48.27,-2.58
ORD-000307,C-0355,2025-04-21,Website,Credit Card,Northeast,1,Toys,57.29,0,0.0,13.18,20.72,0,1.96,No,0,57.29,35.86,21.43
ORD-000308,C-0049,2025-06-30,Mobile App,Buy Now Pay Later,Midwest,2,Sports,123.67,0,0.0,25.06,47.99,0,3.89,No,0,123.67,76.94,46.73
ORD-000309,C-0183,2025-08-24,Website,Credit Card,West Coast,1,Home & Kitchen,33.22,0,0.0,8.94,19.46,0,1.26,No,0,33.22,29.66,3.56
ORD-000310,C-0180,2024-05-07,Mobile App,PayPal,Southwest,3,Food & Beverage,143.35,0,0.0,42.64,72.77,0,4.46,No,0,143.35,119.87,23.48
ORD-000311,C-0379,2024-12-09,Website,Credit Card,Northeast,2,Clothing,149.57,5,7.48,28.98,55.65,0,4.42,No,0,142.09,89.05,53.04
ORD-000312,C-0622,2025-08-05,Marketplace,Credit Card,Northeast,1,Books,19.54,10,1.95,23.48,8.98,2.64,0.81,No,0,17.59,35.91,-18.32
ORD-000313,C-0166,2025-10-26,Website,Credit Card,Southeast,2,Sports,224.3,20,44.86,47.44,88.1,0,5.5,No,0,179.44,141.04,38.4
ORD-000314,C-0091,2025-03-12,Marketplace,Buy Now Pay Later,Midwest,1,Food & Beverage,23.04,5,1.15,15.16,7.42,3.28,0.93,No,0,21.89,26.79,-4.9
ORD-000315,C-0531,2025-10-30,Mobile App,PayPal,West Coast,1,Food & Beverage,88.71,10,8.87,36.42,61.98,0,2.62,No,0,79.84,101.02,-21.18
ORD-000316,C-0534,2025-09-23,Marketplace,Debit Card,Midwest,3,Beauty,93.07,20,18.61,63.26,46.69,11.17,2.46,No,0,74.46,123.58,-49.12
ORD-000317,C-0314,2024-11-02,Website,Debit Card,Southwest,1,Sports,165.18,10,16.52,17.46,63.24,0,4.61,No,0,148.66,85.31,63.35
ORD-000318,C-0029,2025-10-28,Marketplace,Credit Card,Southeast,2,Toys,147.44,0,0.0,24.18,63.64,22.12,4.58,Yes,147.44,0.0,114.52,-114.52
ORD-000319,C-0224,2024-08-19,Mobile App,Buy Now Pay Later,Northeast,2,Toys,143.92,0,0.0,47.84,66.6,0,4.47,No,0,143.92,118.91,25.01
ORD-000320,C-0278,2025-10-08,Website,Debit Card,Southeast,2,Toys,193.76,10,19.38,30.26,77.25,0,5.36,Yes,174.38,0.0,112.87,-112.87
ORD-000321,C-0148,2025-10-28,Website,Credit Card,West Coast,2,Toys,80.97,10,8.1,36.18,32.14,0,2.41,Yes,72.87,0.0,70.73,-70.73
ORD-000322,C-0527,2025-06-06,Website,Gift Card,West Coast,2,Clothing,138.02,0,0.0,39.12,61.24,0,4.3,No,0,138.02,104.66,33.36
ORD-000323,C-0292,2025-05-17,Website,PayPal,Southwest,1,Beauty,22.22,0,0.0,21.88,14.62,0,0.94,No,0,22.22,37.44,-15.22
ORD-000324,C-0325,2025-05-17,Marketplace,Gift Card,Northeast,1,Books,10.41,5,0.52,9.58,4.56,1.48,0.59,No,0,9.89,16.21,-6.32
ORD-000325,C-0584,2025-03-04,Website,PayPal,West Coast,2,Beauty,103.39,5,5.17,23.32,44.28,0,3.15,No,0,98.22,70.75,27.47
ORD-000326,C-0093,2025-07-13,Mobile App,Buy Now Pay Later,Southeast,1,Food & Beverage,19.41,20,3.88,12.7,8.47,0,0.75,No,0,15.53,21.92,-6.39
ORD-000327,C-0341,2025-09-24,Website,Buy Now Pay Later,Northeast,4,Toys,261.1,15,39.16,83.38,103.09,0,6.74,Yes,221.94,-0.0,193.21,-193.21
ORD-000328,C-0358,2025-11-11,Mobile App,PayPal,Southeast,1,Home & Kitchen,21.94,0,0.0,29.72,8.28,0,0.94,No,0,21.94,38.94,-17.0
ORD-000329,C-0126,2025-04-02,Website,Debit Card,West Coast,1,Home & Kitchen,58.8,0,0.0,12.44,22.82,0,2.01,No,0,58.8,37.27,21.53
ORD-000330,C-0303,2025-10-18,Mobile App,Buy Now Pay Later,Southwest,1,Electronics,51.28,0,0.0,12.38,21.44,0,1.79,Yes,51.28,0.0,35.61,-35.61
